text_without_tags,freq
опухолевый ткань,1232
развитие финансовый,1231
группа ребёнок,1231
давление лёгочный,1231
больной ба,1231
сравнение показатель,1230
эффект который,1230
являться достаточно,1230
мочь причина,1229
мнение некоторый,1229
молекулярный механизм,1229
зависимость возраст,1229
позволить установить,1229
определённый условие,1229
быть оценить,1229
научный центр,1228
медицинский работник,1227
эффективный доза,1227
приводить изменение,1227
менее выразить,1227
вариант ген,1226
улучшение функция,1226
оказывать влияние,1226
показатель общий,1225
нарушение липидный,1225
тысяча чело,1225
очень низкий,1224
это пациент,1224
повышение конкурентоспособность,1223
программный комплекс,1223
год уровень,1223
благоприятный влияние,1223
высокий точность,1222
вероятность возникновение,1222
социальный экономический,1222
фундаментальный исследование,1222
соответствие требование,1221
возникать вопрос,1221
нарушение метаболизм,1221
пациент дать,1220
риска ссз,1220
важный проблема,1220
сложный задача,1220
группа показатель,1220
ожидать продолжительность,1220
внедрение новый,1220
фактор мочь,1220
сравнение эффективность,1219
механизм регуляция,1219
налоговый система,1218
скорость распространение,1218
развитие рецидив,1218
пероральный приём,1218
хс лвп,1217
значительный улучшение,1217
компьютерный программа,1217
однако большинство,1217
рецидив заболевание,1217
выделять следующий,1216
половый гормон,1216
показать больной,1216
низкий частота,1216
публикация посвятить,1216
важный компонент,1215
обсуждение результат,1215
портальный гипертензия,1215
уменьшение размер,1214
территория российский,1214
этнический группа,1214
подготовка специалист,1214
продолжение таблица,1214
критерий эффективность,1213
нозологический форма,1213
формирование новый,1213
европа сша,1213
инфекционный болезнь,1212
исследователь считать,1211
триллион рубль,1211
становиться весь,1211
исследование уровень,1210
экономический наука,1210
краснодарский край,1209
человек мочь,1209
ишемический повреждение,1209
наиболее изучить,1208
рандомизировать двойной,1208
развитие это,1208
изменение параметр,1208
связь развитие,1207
денежный масса,1207
уменьшение выраженность,1207
генетический предрасположенность,1207
снижение доза,1207
влияние уровень,1207
тревога депрессия,1207
предыдущий год,1206
увеличение экспрессия,1206
свой эффективность,1206
основный роль,1205
суставный поверхность,1205
мочь значительно,1205
