,0,1
1704,скф скорость клубочковый фильтрация,88
1705,следовать отметить что весь,88
1706,на фон терапия тцз,88
1707,быть показать что увеличение,88
1708,тем не менее и,88
1709,статистически значимый различие между группа,88
1710,от ме ча ет ся,88
1711,также быть установить что,88
1712,мочь зависеть не только,88
1713,ограниченный возможность здоровье и,88
1714,колебаться от до год,88
1715,на первое этап исследование,88
1716,острый период инфаркт миокард,88
1717,один из самый сложный,88
1718,индекс масса миокард левый желудочек,88
1719,качество терапия й линия,88
1720,а по некоторые данные,88
1721,для тот чтобы избежать,88
1722,влияние ингаляционный анестетик на,88
1723,толщина стенка левый желудочек и,88
1724,имя инфаркт миокард ка коронарный артерия,88
1725,известно что у больной,87
1726,мочь быть получить из,87
1727,один из наиболее распространить заболевание,87
1728,тем не менее по,87
1729,при выписка из стационар,87
1730,мочь быть реализовать в,87
1731,тот число на фон,87
1732,эффективность тот или иной,87
1733,подход к решение задача,87
1734,как видно из представить,87
1735,за последний десять год,87
1736,до настоящий время нет,87
1737,хронический сердечный недостаточность в,87
1738,табла как видно из,87
1739,один из главный фактор,87
1740,один из ключевой роль в,87
1741,по данные литература при,87
1742,сахарный диабет тип и,87
1743,имя не выявить ассоциация,87
1744,воз ник но ве ния,87
1745,при хронический болезнь почка,87
1746,и диастолический артериальный давление,87
1747,также играть важный роль,87
1748,по данные литература у,87
1749,являться независимый предиктор развитие,87
1750,организация осуществлять образовательный деятельность,87
1751,и гладкомышечный клетка сосуд,87
1752,в период ранний юность,87
1753,ия ишемический инсульт имя инфаркт миокард,87
1754,изучить на сегодняшний день,87
1755,мочь быть полезный для,86
1756,в середина прошлое век,86
1757,управление по санитарный надзор,86
1758,известный на сегодняшний день,86
1759,открывать новое возможность для,86
1760,мочь быть основать на,86
1761,из объект окружающий среда,86
1762,акцентировать внимание на тот,86
1763,доступный литература мы не,86
1764,кро ме то го,86
1765,вычисляться по формула где,86
1766,играть важный роль при,86
1767,по принцип обратный связь,86
1768,в ближний послеоперационный период,86
1769,работа быть установить что,86
1770,на имущество физический лицо,86
1771,мочь привести к нарушение,86
1772,как уже упоминаться выше,86
1773,парциальный давление кислород в,86
1774,в результат что образоваться,86
1775,на ранний срок беременность,86
1776,международный рабочий группа по,86
1777,по сравне нию с,86
1778,быть достоверно выше по сравнение,86
1779,что соответствовать данные литература,86
1780,не мочь быть объяснить,86
1781,в конденсат выдыхать воздух,86
1782,дослый дженя публа кац й,86
1783,в юркевич о о завадський,86
1784,юркевич о о завадський й,86
1785,сделать предположение о тот,86
1786,больной рак яичниковый в,86
1787,течение число ткф трикальцийфосфат,86
1788,число ткф трикальцийфосфат тетр тетрагональный межплоскостной расстояние,86
1789,тетр тетрагональный межплоскостной расстояние отношение интенсивность рефлекс,86
1790,отношение интенсивность рефлекс к,86
1791,га га ткф га га ткф тетр ткф,86
1792,га ткф тетр ткф га га га ткф,86
1793,га га га ткф га га га тетр,86
1794,га га га тетр га тетр га тетр,86
1795,га тетр га тетр ткф га га га,86
1796,ткф га га га га га га га,86
1797,га га га га га ткф га ткф,86
1798,га ткф га ткф тетр га га тетр,86
1799,тетр га га тетр га тетр га га,86
1800,га тетр га га тетр га га га,86
1801,га га тетр га га га га га,86
1802,га га га га тетр га га га,86
1803,га га тетр га тетр га га га,86
1804,га га тетр га тетр тетр га,86
1805,тетр тетр га использование,86
1806,на основа совместный осаждение,86
1807,основа совместный осаждение гидроксиапатит,86
1808,о влияние ингаляционный анестетик,86
1809,ин фарк тот ми о кара,85
1810,схожий результат быть получить,85
1811,это можно объяснить тем,85
1812,и охрана окружающий среда,85
1813,с высокий риск возникновение,85
1814,от декабрь год о,85
1815,тот или иной группа,85
1816,год после установление диагноз,85
1817,быть показать что пациент,85
1818,высокий достоверность свидетельствовать о,85
1819,при медиана наблюдение мес,85
1820,некоторый автор отмечать что,85
1821,у впервые выявить больной,85
1822,мочь существенно влиять на,85
1823,анал з останна х дослый дженя публа кац,85
1824,в наш серия наблюдение,85
1825,ипм имя метр в,85
1826,генерация активный форма кислород,85
1827,медиана й й перцентиль,85
1828,периферический кровь у больной,85
1829,за основа быть взять,85
1830,в начальный доза мг,85
1831,скорость клубочковый фильтрация мл мина,85
1832,близкий к тем который,85
1833,структура это означать что,85
1834,явление требовать дальнейший изучение,85
1835,и круговой мышца глаз,85
1836,и заметно отличаться от,85
1837,не оказывать ингибируть влияние,85
1838,элемент классификация мгэ основать преимущественно,85
1839,площадь поверхность сцепление свая в,85
1840,ответ на одиночный стимул,85
1841,у пациент стеноз ка,85
1842,пациент стеноз ка не,85
1843,группа риск выразить атеро,85
1844,риск выразить атеро риск неблагоприятный,85
1845,имя исследование француз британец,85
1846,исследование француз британец здоровый мужчина,85
1847,возраст год швед пациент,85
1848,год швед пациент перенести,85
1849,и кон трольный группа украинец,85
1850,кон трольный группа украинец образец аутопсия от,85
1851,образец аутопсия от пациент,85
1852,с установленный ным диагноз,85
1853,установленный ным диагноз ибс,85
1854,без ибс повышать риск,85
1855,ибс повышать риск развитие таблица продолжение,85
1856,развитие таблица продолжение аллель обнаружить ассоциация,85
1857,возрастание риска развить тия имя,85
1858,имя исследование американец разный,85
1859,исследование американец разный этнический принадлежность лицо,85
1860,и группа контроль финн,85
1861,группа контроль финн мужчина средний возраст,85
1862,с ангио графически нормальный,85
1863,ангио графически нормальный ка немец долгожитель мужчина,85
1864,ка немец долгожитель мужчина в,85
1865,человек контрольный группа хорват человек,85
1866,контрольный группа хорват человек с,85
1867,и контрольный группа мексиканец,85
1868,контрольный группа мексиканец с,85
1869,и здо ров пациент,85
1870,здо ров пациент не выявить ассоциация,85
1871,с атеросклероз аорта пациент,85
1872,атеросклероз аорта пациент с,85
1873,с провести ангиография атеросклероз аорта,85
1874,провести ангиография атеросклероз аорта и,85
1875,почечный артерия не выявить ассоциация,85
1876,с развитие рестеноз стент голландец,85
1877,развитие рестеноз стент голландец пациент,85
1878,ибс не выявить ассоциация,85
1879,с риска развитие атероскла,85
1880,риска развитие атероскла роза метаанализ исследование,85
1881,роза метаанализ исследование с,85
1882,с прогрес сирований атеросклероз,85
1883,прогрес сирований атеросклероз у,85
1884,с семейный гипереть холестеринемия пациент,85
1885,семейный гипереть холестеринемия пациент с,85
1886,и здоро вых лицо немец,85
1887,здоро вых лицо немец с,85
1888,и здоровый лицо американец разный,85
1889,здоровый лицо американец разный этнический принадлежность лицо,85
1890,и группа контроль итальянец,85
1891,группа контроль итальянец пациент,85
1892,ия исследование таблица продолжение,85
1893,исследование таблица продолжение аллель обнаружить ассоциация,85
1894,ия исследование белые европеец,85
1895,исследование белые европеец пациент,85
1896,лицо группа контроль китаец,85
1897,группа контроль китаец пациент,85
1898,с ия средний возраст,85
1899,ия средний возраст год,85
1900,год не выявить ассоциация,85
1901,с атеросклеротический пора жение ка,85
1902,атеросклеротический пора жение ка пациент,85
1903,средний возраст год риск развитие имя швед,85
1904,риск развитие имя швед пациент перенести,85
1905,кон трольный группа риск неблагоприятный,85
1906,ия не выявить ассоциация,85
1907,не выявить ассоциация немец,85
1908,здоровый лицо не выявить ассоциация,85
1909,ия исследование итальянец пациент,85
1910,исследование итальянец пациент голландец пациент,85
1911,с ангиографич ски нормальный,85
1912,ангиографич ски нормальный ка германец долгожитель мужчина,85
1913,ка германец долгожитель мужчина в,85
1914,человек контрольный группа мексиканец пациент,85
1915,контрольный группа мексиканец пациент с,85
1916,с развитие рестеноз стент,85
1917,развитие рестеноз стент пациент,85
1918,ибс таблица окончание аллель,85
1919,таблица окончание аллель обнаружить ассоциация популяция,85
1920,обнаружить ассоциация популяция объесть выборка ассоциировать,85
1921,объесть выборка ассоциировать с,85
1922,риска ия россия забайкальский,85
1923,ия россия забайкальский край,85
1924,с развитие имя итальянец,85
1925,развитие имя итальянец с,85
1926,с развитие ия китаец,85
1927,развитие ия китаец пациент,85
1928,ген не выявить ассоциация,85
1929,не выявить ассоциация не выявить ассоциация,85
1930,не выявить ассоциация аллеля,85
1931,с развитие имя хорват,85
1932,развитие имя хорват человек,85
1933,с не выявить ассоциация,85
1934,не выявить ассоциация ала леля,85
1935,лицо контрольный группа аллель ассоциировать,85
1936,в артериальный стена ке,85
1937,артериальный стена ке у женщина,85
1938,риска ре ной ангиопластик,85
1939,ре ной ангиопластик пониженный ным уровень,85
1940,пониженный ным уровень пациент,85
1941,человек контрольный группа соответ ственный,85
1942,контрольный группа соответ ственный ассоциировать,85
1943,с стеноз стент после успеший,85
1944,стеноз стент после успеший россия забайкальский край,85
1945,риска развитие ия примечание снижение,85
1946,ия примечание снижение увеличение,85
1947,увеличение ия ишемический инсульт,85
1948,ка коронарный артерия каг коронарография ссо-сосудистый осложнение,85
1949,каг коронарография ссо-сосудистый осложнение с,85
1950,с реактивный белка сахарный диабет,85
1951,реактивный белка сахарный диабет го тип,85
1952,с х год прошлое век,84
1953,не оказывать негативный влияние,84
1954,коллектив автор адрес для корреспонденция,84
1955,в качество пример рассмотреть,84
1956,фактор негативно влиять на,84
1957,иметь высокий риск развитие,84
1958,в условие рыночный экономика,84
1959,при рак толстой кишка,84
1960,в глобальный отчёт воз,84
1961,оказывать влияние не только,84
1962,на он доля приходиться,84
1963,от до тысяча рубль,84
1964,тот факт что у,84
1965,па то ло гии,84
1966,как видно из дать,84
1967,диастолический ада мм рт ст,84
1968,и у здоровый лицо,84
1969,не всегда коррелировать с,84
1970,в наш предыдущий публикация,84
1971,один из важный составлять,84
1972,ассоциация полиморфизм ген с,84
1973,в дп дальна сть,84
1974,далеко не всегда в,84
1975,конформационный изменение рецептор и,84
1976,ада мм рт ст и,84
1977,от до тысяча икра,84
1978,и изохорный теплоёмкость линия,84
1979,изохорный теплоёмкость линия в,84
1980,с сад дада мм рт,84
1981,как площадь под кривая,84
1982,мг дл мм час мг дл мг дл,84
1983,др к сож и,84
1984,она представлять себя сумма,84
1985,увеличение продолжительность жизнь и,83
1986,и выраженность побочный эффект,83
1987,приказ минздрав россия от,83
1988,к настоящий время провести,83
1989,применение тот или иной,83
1990,риска развитие сердечно-сосудистый осложнение,83
1991,оказывать повреждать действие на,83
1992,всемирный организация здравоохранение в,83
1993,год литр р р,83
1994,с помощь критерий стьюдента,83
1995,свидетельствовать тот факт что,83
1996,острый коронарный синдром с,83
1997,пациент старший возрастной группа,83
1998,у часто болеть ребёнок,83
1999,на душить население и,83
2000,хронический болезнь почка и,83
2001,избыточный масса тело или,83
2002,ф нансових ресурс в,83
2003,варьировать от до и,83
2004,блокада левый ножка пучок гиса,83
2005,и приходить к вывод,83
2006,в группа плацебо р,83
2007,на второе место по,83
2008,снижение сопротивление дыхательный путь,83
2009,но наиболее часто использовать,83
2010,в результат сокращение мышца,83
2011,в большинство случай применимый,83
2012,ченный тело описывать закон фурье равно количество тепло,83
2013,передать теплоноситель описывать закон ньютон-рихман мат мат ог,83
2014,ньютон-рихман мат мат ог стенка ог,83
2015,с смешанный фенотип хобласть,83
2016,при проведение дифференциальный диагностика,82
2017,с артериальный гипертония ага,82
2018,на наш взгляд это,82
2019,хронический сердечный недостаточность хсн и,82
2020,у больной скв в,82
2021,то же время показать что,82
2022,соавт показать что у,82
2023,закон укр ни про,82
2024,и артериальный гипертензия ага,82
2025,который так или иначе,82
2026,в люба момент время,82
2027,антибиотик широкий спектр действие,82
2028,существенно ниже чем в,82
2029,нарушение функция почка и,82
2030,на территория саратовский область,82
2031,хронический сердечный недостаточность и,82
2032,и на тысяча население,82
2033,сила рекомендация уровень достоверность доказательство,82
2034,снижение частота сердечный сокращение,82
2035,в отдалённый срок после,82
2036,нарушение функция почка при,82
2037,иметь ряд преимущество перед,82
2038,впервые выявить больной туберкулёз,82
2039,у больной рак молочный железа,82
2040,в гордый нко далее,82
2041,мониторинг нейромышечный проводимость нмп заключаться,82
2042,возбуждение весь эфферентный волокно,82
2043,весь эфферентный волокно нерв электрический стимуляция,82
2044,нерв электрический стимуляция периферический двигательный нерв,82
2045,периферический двигательный нерв как известно,82
2046,различный вид стимуляция одиночный,82
2047,вид стимуляция одиночный стимуляция четырехразрядный тетанический тс,82
2048,стимуляция четырехразрядный тетанический тс посттетанический подсчёт птп,82
2049,посттетанический подсчёт птп и,82
2050,и режим двойной вспышка,82
2051,режим двойной вспышка стимуляция,82
2052,на одиночный стимул или серия стимул,82
2053,или серия стимул с,82
2054,от до гц амплитуда сокращение мышца,82
2055,гц амплитуда сокращение мышца начинать снижаться когда заблокировать,82
2056,начинать снижаться когда заблокировать ацетилхолиновый рецептор ахра,82
2057,ацетилхолиновый рецептор ахра и,82
2058,и исчезать когда заблокировать рецептор,82
2059,исчезать когда заблокировать рецептор для,82
2060,ответ хотя поверхностный электрод,82
2061,хотя поверхностный электрод не всегда позволять создать,82
2062,не всегда позволять создать стимул супрамаксимальный величина,82
2063,стимул супрамаксимальный величина режим,82
2064,при стимуляция четыре супрамаксимальный,82
2065,стимуляция четыре супрамаксимальный стимул подавать,82
2066,с частота гц через,82
2067,частота гц через с,82
2068,стимуляция наиболее широко использоваться,82
2069,значение отношение амплитуда четыре,82
2070,отношение амплитуда четыре ответ,82
2071,и документировать он вид,82
2072,документировать он вид исходно,82
2073,весь четыре ответ одинаковый,82
2074,четыре ответ одинаковый и,82
2075,значение отношение близко к,82
2076,отношение близко к при,82
2077,в результат высокочастотный воздействие,82
2078,результат высокочастотный воздействие гц возникать повторяться,82
2079,гц возникать повторяться мышечный потенциал,82
2080,и постоянный мышечный сокращение,82
2081,постоянный мышечный сокращение тетанус,82
2082,в отсутствие нмб сокращение,82
2083,отсутствие нмб сокращение при,82
2084,при стимуляция частота гц,82
2085,стимуляция частота гц мочь сохраняться,82
2086,течение несколько секунда в,82
2087,клиника чаща использовать пятисекундный стимул,82
2088,использовать пятисекундный стимул с,82
2089,с частота гц вызывающий,82
2090,частота гц вызывающий такой,82
2091,напряжение мышца как максимальный произвольный,82
2092,как максимальный произвольный усилие птп заключаться,82
2093,усилие птп заключаться в,82
2094,в подача после тс,82
2095,подача после тс супрамаксимальный стимул,82
2096,с три секунда пятисекундный гц,82
2097,три секунда пятисекундный гц тс,82
2098,с подсчёт количество посттетанический ответ,82
2099,подсчёт количество посттетанический ответ птп использоваться для,82
2100,птп использоваться для оценка глубокий нмб,82
2101,оценка глубокий нмб когда,82
2102,необходимый стимуляция двойной вспышка,82
2103,стимуляция двойной вспышка позволять визуально,82
2104,и тактильно оценить остаточный нмб,82
2105,тактильно оценить остаточный нмб без регистрировать устройство,82
2106,без регистрировать устройство существовать несколько,82
2107,наиболее часто использовать два паттерн состоять,82
2108,два паттерн состоять из,82
2109,вспышка три короткий мс тетанический,82
2110,короткий мс тетанический импульс,82
2111,с последующий повторение два,82
2112,последующий повторение два такой,82
2113,по величина мышечный сокращение,82
2114,величина мышечный сокращение заключаться,82
2115,нанесение один вспышка состоять,82
2116,один вспышка состоять из,82
2117,из три гц тетанический,82
2118,три гц тетанический импульс длительность по,82
2119,импульс длительность по мс,82
2120,последующий через мс нанесение,82
2121,через мс нанесение два вспышка состоять из,82
2122,два вспышка состоять из два,82
2123,аналогичный импульс позволять сравнить вызвать,82
2124,позволять сравнить вызвать один,82
2125,и два вспышка ответ,82
2126,два вспышка ответ б льшея амплитуда,82
2127,б льшея амплитуда чем,82
2128,проведение стимуляция наиболее часто,82
2129,стимуляция наиболее часто использовать локтевой нерв,82
2130,использовать локтевой нерв который иннервировать мышца,82
2131,который иннервировать мышца приводить большой палец,82
2132,приводить большой палец кисть мышца отводить мизинец,82
2133,кисть мышца отводить мизинец короткий отводить мышца,82
2134,короткий отводить мышца большой палец кисть,82
2135,большой палец кисть и,82
2136,и тыльный межкостный мышца кисть,82
2137,тыльный межкостный мышца кисть для,82
2138,длительный время восстановление нмп поэтому,82
2139,восстановление нмп поэтому полный восстановление,82
2140,достоверность свидетельствовать о восстановление нмп,82
2141,и мышца гортань так,82
2142,мышца гортань так восстановление нмп,82
2143,до соответствовать восстановление нмп,82
2144,соответствовать восстановление нмп диафрагма,82
2145,доступный для стимуляция нерв,82
2146,для стимуляция нерв являться лицевой нерв,82
2147,являться лицевой нерв который,82
2148,в тот число иннервировать мышца,82
2149,тот число иннервировать мышца окружающий глаз,82
2150,и мышца сморщивать бровь метр,82
2151,мышца сморщивать бровь метр и,82
2152,с мышца гортань чувствительность,82
2153,мышца гортань чувствительность к,82
2154,к миорелаксант однако акцелеромиографический,82
2155,миорелаксант однако акцелеромиографический оценка нмп,82
2156,этот мышца мочь преувеличивать,82
2157,мышца мочь преувеличивать глубина блок,82
2158,принцип не всегда создавать достаточный,82
2159,не всегда создавать достаточный по,82
2160,и ускорение регистрация дать,82
2161,ускорение регистрация дать мониторинг нмп мочь быть,82
2162,мониторинг нмп мочь быть субъективный,82
2163,объективный хотя большинство анестезиолог,82
2164,хотя большинство анестезиолог мир,82
2165,в свой практика полагаться,82
2166,свой практика полагаться на,82
2167,и тактильный оценка ответ,82
2168,тактильный оценка ответ субъективный оценка глубина нмб,82
2169,субъективный оценка глубина нмб часто неадекватный увы исследование,82
2170,часто неадекватный увы исследование провести,82
2171,в дания германия великобритания,82
2172,дания германия великобритания и,82
2173,и мексика показать что,82
2174,мексика показать что только,82
2175,врач соответственно использовать хоть,82
2176,соответственно использовать хоть какой-то мониторинг нмп объективный,82
2177,какой-то мониторинг нмп объективный интраоперационный мониторинг нейромышечный передача,82
2178,интраоперационный мониторинг нейромышечный передача в,82
2179,франция использовать лишь анестезиолог,82
2180,использовать лишь анестезиолог при,82
2181,при однократный введение мр,82
2182,однократный введение мр и,82
2183,при введение поддерживать доза,82
2184,введение поддерживать доза в,82
2185,бразилия у бразильский анестезиолог,82
2186,у бразильский анестезиолог принять участие,82
2187,исследование рабочий место оснастить,82
2188,рабочий место оснастить монитор нмп этот,82
2189,монитор нмп этот результат,82
2190,результат близкий к тем,82
2191,заметно отличаться от цифра характерный для,82
2192,цифра характерный для страна ес последний,82
2193,страна ес последний версия британский стандарт анестезиологический,82
2194,версия британский стандарт анестезиологический мониторинг,82
2195,уже относить мониторинг нмп,82
2196,относить мониторинг нмп к,82
2197,предыдущий лишь требовать держать,82
2198,лишь требовать держать монитор наготове к,82
2199,монитор наготове к объективный,82
2200,ответ мышца относить электромиография,82
2201,мышца относить электромиография эмг механомиография ммг акцелеромиография,82
2202,эмг механомиография ммг акцелеромиография амг кинемиография кмг,82
2203,амг кинемиография кмг и,82
2204,и фономиография фмг эмг основываться,82
2205,фономиография фмг эмг основываться на,82
2206,на регистрация электрический активность,82
2207,регистрация электрический активность общий пд стимулировать мышца,82
2208,общий пд стимулировать мышца который предшествовать механический,82
2209,который предшествовать механический сокращение регистрировать электрод располагаться,82
2210,сокращение регистрировать электрод располагаться на,82
2211,на тело мышца референтный,82
2212,тело мышца референтный электрод,82
2213,место прикрепление сухожилие а электрод заземление,82
2214,а электрод заземление в,82
2215,удалённый место по данные эмг-сигнал можно,82
2216,по данные эмг-сигнал можно определить латентность амплитуда,82
2217,определить латентность амплитуда длительность,82
2218,и форма общий пд,82
2219,форма общий пд двигательный латентность являться,82
2220,двигательный латентность являться временной промежуток мс,82
2221,временной промежуток мс между,82
2222,начало появление вызвать двигательный,82
2223,появление вызвать двигательный ответ,82
2224,и суммарно отражать время,82
2225,суммарно отражать время проведение импульс,82
2226,проведение импульс по волокно двигательный,82
2227,по волокно двигательный нерв,82
2228,для нейромышечный передача латентность,82
2229,нейромышечный передача латентность также,82
2230,на скорость нейротрансмиссия повреждение,82
2231,скорость нейротрансмиссия повреждение нерв,82
2232,амплитуда общий мышечный пд,82
2233,общий мышечный пд мочь быть измерить,82
2234,мочь быть измерить от изоэлектрический линия,82
2235,от изоэлектрический линия до,82
2236,пик от отрицательный пик,82
2237,от отрицательный пик до,82
2238,площадь под кривая общий мышечный пд,82
2239,общий мышечный пд она,82
2240,представлять себя сумма амплитуда,82
2241,амплитуда отдельный мышечный волокно,82
2242,отдельный мышечный волокно активированный стимуляция длительность,82
2243,активированный стимуляция длительность и,82
2244,морфология общий мышечный пд,82
2245,общий мышечный пд давать информация о,82
2246,давать информация о синхронность,82
2247,и интенсивность мышечный сокращение,82
2248,интенсивность мышечный сокращение эмг-сигнал мочь искажать различный,82
2249,эмг-сигнал мочь искажать различный фактор электрический помеха,82
2250,фактор электрический помеха неправильно наложить электрод гипотермия,82
2251,неправильно наложить электрод гипотермия и,82
2252,прямая стимуляция мышца ммг позволять измерить,82
2253,мышца ммг позволять измерить фактический сила изометрический,82
2254,фактический сила изометрический сокращение,82
2255,с помощь силовой датчик,82
2256,помощь силовой датчик наиболее часто измеряться сила,82
2257,наиболее часто измеряться сила изометрический сокращение мышца отводить,82
2258,изометрический сокращение мышца отводить большой палец кисть,82
2259,большой палец кисть при стимуляция локтевой,82
2260,при стимуляция локтевой нерв мышца нахмуривать,82
2261,нерв мышца нахмуривать бровь,82
2262,круговой мышца глаз не,82
2263,ммг при стимуляция локтевой нерв,82
2264,стимуляция локтевой нерв большой палец воздействовать,82
2265,большой палец воздействовать на,82
2266,датчик сила сокращение преобразовываться,82
2267,электрический сигнал который усиливаться отображаться,82
2268,который усиливаться отображаться и,82
2269,весь метод мониторинг нмп,82
2270,метод мониторинг нмп ммг требовать наиболее,82
2271,ммг требовать наиболее тщательный подготовка,82
2272,в идеал мышца должный быть,82
2273,идеал мышца должный быть зафиксировать,82
2274,в специально вылить формочка для,82
2275,специально вылить формочка для предотвращение,82
2276,изменение положение даже незначительный,82
2277,положение даже незначительный отсоединение мышца от,82
2278,отсоединение мышца от прибор,82
2279,прибор мочь изменить амплитуда,82
2280,мочь изменить амплитуда вызвать,82
2281,сигнал также должный применяться,82
2282,также должный применяться постоянный преднагрузка соответствующий,82
2283,постоянный преднагрузка соответствующий размер,82
2284,и местоположение датчик датчик,82
2285,местоположение датчик датчик мочь воспринимать сила,82
2286,мочь воспринимать сила в,82
2287,большинство случай применимый в,82
2288,в условие недеполяризовать нмб,82
2289,условие недеполяризовать нмб однако,82
2290,в отсутствие блок генерировать,82
2291,отсутствие блок генерировать сила,82
2292,мочь привести к повреждение датчик прибор,82
2293,повреждение датчик прибор для ммг громоздкий,82
2294,для ммг громоздкий и,82
2295,и неудобный для применение,82
2296,неудобный для применение на,82
2297,метод являться по суть,82
2298,являться по суть механомиографический например баллонный,82
2299,механомиографический например баллонный метод,82
2300,для мониторинг нмп мышца гортань,82
2301,мониторинг нмп мышца гортань или мышца нахмуривать,82
2302,или мышца нахмуривать бровь сила измерять непрямой,82
2303,бровь сила измерять непрямой способ,82
2304,через изменение давление оказать,82
2305,изменение давление оказать на,82
2306,результат сокращение мышца они тоже трудно,82
2307,они тоже трудно применять,82
2308,в клиника амг измерять сила,82
2309,клиника амг измерять сила ответ,82
2310,ответ через ускорение стимулировать,82
2311,через ускорение стимулировать мышца,82
2312,основа два закон ньютон,82
2313,два закон ньютон если перемещать масса неизменный,82
2314,если перемещать масса неизменный ускорение прямо пропорциональный сила,82
2315,ускорение прямо пропорциональный сила ускорение измеряться,82
2316,с помощь пьезоэлектрический кристалл встроить,82
2317,помощь пьезоэлектрический кристалл встроить в,82
2318,в датчик который крепиться,82
2319,датчик который крепиться к стимулировать мышца,82
2320,к стимулировать мышца движение,82
2321,в пьезоэлектрический кристалл пропорциональный ускорение,82
