,0,1
2604,технологический процесс,1693
2605,взаимодействовать с,1693
2606,в развитый,1691
2607,на место,1691
2608,ишемия миокард,1688
2609,ранее быть,1686
2610,опухолевый процесс,1686
2611,высокий чувствительность,1686
2612,не выявить,1685
2613,друг от,1685
2614,проблема с,1684
2615,товар в,1684
2616,склонность к,1683
2617,различный степень,1683
2618,по вопрос,1682
2619,именно этот,1680
2620,в рандомизировать,1680
2621,острый период,1680
2622,быть значительно,1679
2623,следующий вид,1679
2624,в организация,1679
2625,большой внимание,1677
2626,форма заболевание,1677
2627,и содержание,1677
2628,земной кора,1677
2629,значение коэффициент,1676
2630,до при,1676
2631,прогностический значение,1676
2632,выживаемость больной,1674
2633,определять по,1673
2634,с весь,1673
2635,категория больной,1672
2636,другой работа,1672
2637,уровень развитие,1672
2638,резистентный к,1672
2639,иметь свой,1672
2640,работа являться,1671
2641,от друг,1671
2642,и необходимость,1670
2643,в положение,1670
2644,информация и,1670
2645,отдалённый результат,1670
2646,на частота,1669
2647,с рецептор,1669
2648,быть изучить,1668
2649,в жизнь,1667
2650,и способность,1667
2651,ор ди,1666
2652,не столько,1666
2653,мочь достигать,1665
2654,больной быть,1665
2655,и процесс,1663
2656,этот модель,1663
2657,хх в,1663
2658,никогда не,1661
2659,лекарственный устойчивость,1661
2660,заболевание а,1660
2661,проблема и,1659
2662,численность население,1659
2663,по определение,1659
2664,шейк матка,1658
2665,независимый фактор,1658
2666,или при,1657
2667,клубочковый фильтрация,1657
2668,февраль год,1656
2669,этот эффект,1656
2670,создание и,1655
2671,по применение,1654
2672,этот фактор,1654
2673,менее в,1654
2674,синдром в,1654
2675,один случай,1654
2676,и создание,1653
2677,многоцентровой исследование,1652
2678,где и,1652
2679,нестероидный противовоспалительный,1652
2680,повышение риска,1651
2681,который составлять,1651
2682,литература иметься,1650
2683,исходный дать,1650
2684,в это,1649
2685,течение мина,1649
2686,быть достоверно,1648
2687,комплекс с,1648
2688,разработать в,1647
2689,выражаться в,1647
2690,и возраст,1647
2691,некоторый исследователь,1647
2692,у пострадавший,1647
2693,настоящий статья,1646
2694,золотой стандарт,1646
2695,научный и,1645
2696,этот два,1645
2697,на течение,1644
2698,как результат,1643
2699,нарушение и,1643
2700,поздний стадия,1643
2701,скорее всего,1643
2702,середина х,1643
2703,показать на,1643
2704,который лежать,1642
2705,этот факт,1642
2706,язык в,1641
2707,процесс с,1641
2708,на с,1641
2709,для выполнение,1639
2710,ожирение и,1639
2711,при дать,1638
2712,на снижение,1638
2713,при введение,1637
2714,по следующий,1637
2715,и физический,1637
2716,разделить на,1636
2717,оценивать по,1636
2718,два раз,1636
2719,после перенести,1635
2720,низка плотность,1635
2721,частота выявление,1635
2722,у в,1635
2723,возможность применение,1633
2724,и особенно,1632
2725,автор отмечать,1632
2726,больной на,1632
2727,окисление липид,1632
2728,антибактериальный терапия,1632
2729,это направление,1631
2730,с х,1631
2731,больной перенести,1631
2732,и международный,1631
2733,значительный количество,1630
2734,под руководство,1630
2735,для использование,1630
2736,первичный опухоль,1630
2737,с рис,1630
2738,увеличение объём,1629
2739,от наличие,1629
2740,отдел позвоночник,1629
2741,вмешательство на,1628
2742,по один,1627
2743,федерация в,1627
2744,из больной,1627
2745,европейский страна,1627
2746,пациент страдать,1626
2747,также у,1626
2748,образовательный учреждение,1626
2749,на свой,1626
2750,помощь который,1625
2751,этот вопрос,1625
2752,фактор на,1625
2753,статистический анализ,1624
2754,год что,1624
2755,патологический изменение,1624
2756,число при,1624
2757,перекисный окисление,1624
2758,с хобласть,1622
2759,государственный и,1621
2760,и способ,1620
2761,для человек,1620
2762,и повышенный,1620
2763,развитие заболевание,1618
2764,сустав в,1618
2765,активный вещество,1618
2766,вовлечение в,1618
2767,шкала оценка,1618
2768,путь в,1618
2769,далее яльност,1617
2770,поражение почка,1616
2771,исход в,1616
2772,пространство и,1615
2773,когда в,1614
2774,лечение с,1614
2775,примерно у,1614
2776,поиск новый,1612
2777,предприятие и,1612
2778,и активация,1611
2779,в миокард,1610
2780,который использоваться,1610
2781,из исследование,1609
2782,коронарный синдром,1609
2783,конец год,1607
2784,плата и,1607
2785,внутренний орган,1607
2786,работа а,1606
2787,процесс формирование,1606
2788,нарушение мозговой,1605
2789,острый респираторный,1605
2790,и политический,1605
2791,наш мнение,1604
2792,европейский общество,1604
2793,который и,1604
2794,в моча,1604
2795,современный этап,1603
2796,в к,1603
2797,из ключевой,1602
2798,и лицо,1600
2799,частота сердечный,1599
2800,антигипертензивный терапия,1598
2801,ретроспективный анализ,1598
2802,или даже,1597
2803,задача и,1597
2804,в полость,1597
2805,метод с,1596
2806,большинство из,1596
2807,взгляд на,1596
2808,по мг,1595
2809,в совокупность,1595
2810,исследователь в,1595
2811,о отсутствие,1594
2812,в комплексный,1593
2813,весь больший,1591
2814,можно найти,1589
2815,знание в,1589
2816,ретроспективный исследование,1588
2817,время с,1588
2818,подчёркивать что,1588
2819,переход на,1587
2820,экспрессия и,1586
2821,болезнь лёгкое,1586
2822,сообщить о,1585
2823,около тысяча,1585
2824,в экономический,1584
2825,применение метод,1583
2826,в рекомендация,1582
2827,и взрослый,1582
2828,это приводить,1581
2829,агрегация тромбоцит,1581
2830,при поступление,1581
2831,который обеспечивать,1580
2832,острый и,1580
2833,весь вид,1579
2834,актуальный проблема,1579
2835,впервые выявить,1579
2836,социально-экономический развитие,1578
2837,при расчёт,1578
2838,этот система,1578
2839,выражение для,1577
2840,анализ в,1577
2841,год из,1577
2842,по классификация,1576
2843,далее и,1575
2844,это у,1575
2845,и ранний,1574
2846,уже не,1574
2847,й и,1573
2848,пациент по,1572
2849,мес в,1572
2850,через месяц,1571
2851,орган в,1570
2852,рассматриваться как,1570
2853,не различаться,1570
2854,и поддержание,1570
2855,кроме это,1570
2856,среда с,1570
2857,граничный условие,1570
2858,экспрессия в,1569
2859,человек на,1569
2860,хронический боль,1569
2861,свидетельствовать что,1568
2862,на период,1567
2863,целое и,1567
2864,тот у,1567
2865,приходить к,1566
2866,особый значение,1566
2867,эффективный и,1566
2868,плата в,1565
2869,получить из,1565
2870,создание новый,1564
2871,вызывать сомнение,1564
2872,при весь,1564
2873,а следовательно,1564
2874,объект исследование,1564
2875,в сельский,1563
2876,формула для,1563
2877,после лечение,1562
2878,из весь,1562
2879,не получать,1562
2880,повышение активность,1561
2881,у каждый,1561
2882,что частота,1561
2883,рис рис,1561
2884,в медицинский,1560
2885,фактор как,1559
2886,крупный исследование,1559
2887,с определённый,1558
2888,большинство больной,1558
2889,состояние больной,1557
2890,качество один,1557
2891,лечение у,1557
2892,сообщать о,1557
2893,в геном,1556
2894,страна европа,1555
2895,являться независимый,1555
2896,широко применяться,1554
2897,хронический воспаление,1554
2898,о высокий,1554
2899,вирус в,1553
2900,в для,1553
2901,мл килограмм,1553
2902,где в,1553
2903,один исследование,1552
2904,препарат не,1551
2905,исследование а,1551
2906,что пациент,1550
2907,успех в,1550
2908,ранний и,1549
2909,тест на,1548
2910,иметь высокий,1547
2911,определение уровень,1547
2912,центральный и,1547
2913,что обусловить,1546
2914,предприятие в,1546
2915,выступать в,1545
2916,большинство автор,1545
2917,объём и,1545
2918,наш данные,1544
2919,этот пациент,1544
2920,они обсуждение,1543
2921,разница между,1543
2922,что делать,1542
2923,многий страна,1541
2924,начало лечение,1541
2925,пищевой продукт,1541
2926,друг с,1541
2927,до операция,1541
2928,только от,1540
2929,критерий включение,1539
2930,возникновение и,1539
2931,плата наш,1539
2932,в при,1539
2933,современный представление,1538
2934,для разработка,1538
2935,нарушение сон,1537
2936,в наблюдение,1536
2937,кислород и,1536
2938,по некоторые,1536
2939,и внедрение,1535
2940,ритм сердце,1535
2941,колоректальный рак,1535
2942,что дать,1535
2943,и здоровый,1535
2944,до тот,1535
2945,гистологический исследование,1534
2946,часто встречаться,1534
2947,производство в,1534
2948,соавт показать,1534
2949,позволять предположить,1533
2950,и характер,1533
2951,наиболее высокий,1533
2952,к к,1533
2953,тот пора,1533
2954,помимо это,1532
2955,лечение при,1531
2956,в о,1531
2957,высокий школа,1530
2958,что после,1529
2959,который проводиться,1529
2960,на состояние,1528
2961,первое этап,1528
2962,статистический дать,1528
2963,значение при,1528
2964,применяться для,1528
2965,в дополнение,1528
2966,взрослый население,1527
2967,у некоторый,1527
2968,не на,1526
2969,и выраженность,1526
2970,значительный увеличение,1526
2971,тысяча рубль,1526
2972,инновационный деятельность,1525
2973,прогностический фактор,1525
2974,не просто,1525
2975,около миллион,1525
2976,проводиться на,1525
2977,в вуз,1524
2978,в многочисленный,1524
2979,цитокин в,1524
2980,в концентрация,1524
2981,в орита,1524
2982,жизненный цикл,1523
2983,и сам,1522
2984,республика дагестан,1522
2985,рак желудок,1522
2986,это быть,1522
2987,значение показатель,1521
2988,автор не,1521
2989,проведение исследование,1521
2990,значение параметр,1520
2991,эндотелиальна дисфункция,1520
2992,рынок в,1520
2993,и исследование,1519
2994,на человек,1519
2995,с мутация,1519
2996,на изменение,1518
2997,общий случай,1518
2998,давление на,1518
2999,лёгочный гипертензия,1518
