text,freq
составил года,803
второго поколения,802
площадь поверхности,802
следующие основные,802
проблем связанных,802
полном объеме,802
сети интернет,802
предиктором развития,802
актуальной проблемой,802
наиболее распространенной,802
г составила,801
смертности ссз,801
подробное описание,801
имеются сообщения,801
помощью которых,801
высокую степень,801
монте карло,801
вторичной профилактике,801
гипертонической болезни,801
государственный университет,801
заработных плат,800
научно технической,800
пациентов высокого,800
клиническая характеристика,800
риска ибс,800
реального обменного,800
температуры воздуха,800
данных литературы,799
показана высокая,798
достоверное увеличение,798
результаты клинических,798
ответа терапию,798
имеют высокую,798
чаще встречаются,797
развития личности,797
злокачественными новообразованиями,797
клинический эффект,797
