text_without_tags,freq
давление конец выдох,202
социально-экономический развитие страна,202
снижение темп рост,202
городской клинический больница,202
байкальский рифтовый система,202
гравитационный модель торговля,202
самостоятельный фактор риска,202
заболеваемость злокачественный новообразование,202
получить широкий распространение,202
который необходимый учитывать,202
необходимый иметь вид,202
качественный количественный состав,201
сша страна европа,201
больной фибрилляция предсердие,201
пациент иметь место,201
система российский федерация,201
литературный дать свидетельствовать,201
официальный статистический дать,201
российский федерация быть,201
клеточный гуморальный иммунитет,201
использоваться клинический практика,201
страна сша европа,201
качество оказание медицинский,201
риска неблагоприятный исход,201
составлять мг сут,201
долгосрочный экономический рост,201
потребление поваренный соль,201
регуляция клеточный цикл,201
снижение смертность ссз,201
доза мг р,201
пациент женщина мужчина,201
расчётный скорость клубочковый,200
лауреат нобелевский премия,200
р мпа кдж,200
применение лекарственный препарат,200
заместительный гормональный терапия,200
таблица эффективность антиаритмический,200
обратный захват серотонин,200
институт гражданский общество,200
человек пожилое возраст,200
страна европа сша,200
снижение уровень гемоглобин,200
стеноз сонный артерия,200
приказ министерство здравоохранение,200
результат оперативный лечение,200
низкий масса тело,200
россия республика дагестан,200
быть выявить ассоциация,200
настоящий время разработать,200
ммоль литр мужчина,200
также мочь использовать,200
мл условно норма,200
верхний мочевой путь,199
исследование здоровый доброволец,199
слизистый оболочка нос,199
пул межклеточный среда,199
высокий разрешать способность,199
основный роль играть,199
система настоящее время,199
министерство внутренний дело,199
головка плечевой костя,199
образовательный стандарт высокий,199
федеральный закон образование,199
быть достигнуть пациент,199
фактор влиять развитие,199
государственный медицинский академия,198
показатель летний выживаемость,198
нарушение менструальный цикл,198
основной причина развитие,198
пациент старший возраст,198
система профессиональный образование,198
быть провести год,198
стоить обратить внимание,198
клинический точка зрение,198
конечный продукт гликирование,198
это представлять интерес,198
который мочь проявляться,198
модель временной ряд,198
проект федеральный закон,198
расход федеральный бюджет,198
смертность зимний период,198
данные фремингемский исследование,198
ведущий фактор риска,198
статья федеральный закон,197
пациент некардиохирургический профиль,197
клинический практика год,197
свой очередь зависеть,197
контроль надзор муниципальный,197
распространённость курение среди,197
отсутствие значимый различие,197
е й й,197
том е способность,197
ещё год назад,197
бюджет субъект рф,197
развитие рестеноз стент,197
высокий уровень доказательность,197
уменьшать риск развитие,197
противоопухолевый иммунный ответ,197
высокий профиль безопасность,197
статистически достоверный различие,197
ткань молочный железа,197
предсердный натрийуретический пептид,197
выявить достоверный снижение,197
случай летальный исход,197
мочь выступать роль,197
многие автор считать,197
трудоспособный возраст год,196
др настоящее время,196
оказывать непосредственный влияние,196
миллиард год назад,196
однако стоить отметить,196
ребёнок подросток год,196
твёрдый мозговой оболочка,196
функциональный состояние больной,196
женский половый гормон,196
налоговый неналоговый доход,196
это быть сделать,196
национальный финансовый рынок,196
агрегационный активность тромбоцит,196
данные федеральный служба,196
риск развитие рецидив,196
качественно новый уровень,196
ранее опубликовать работа,196
перенести ишемический инсульт,196
лечение ревматоидный артрит,196
позволять повысить эффективность,195
клетка головной мозг,195
эффект ценовый дискриминация,195
врождённый адаптивный иммунитет,195
кон трольный группа,195
течение долгий время,195
соавт опубликовать результат,195
мягкий умеренный ага,195
исследование быть одобрить,195
ведущий роль принадлежать,195
мг килограмм день,195
недавно опубликовать исследование,195
сывороточный уровень мк,195
находиться стационарный лечение,195
результат клинический испытание,195
ранний срок беременность,195
больной перенести острый,195
антигипертензивный терапия агт,195
ибс инфаркт миокард,195
страна центральный азия,195
мл килограмм мина,194
окружность талия сантиметр,194
увеличивать продолжительность жизнь,194
производство товар услуга,194
терять свой актуальность,194
работа посвятить моделирование,194
год удельный вес,194
тест физический нагрузка,194
больной обострение хобласть,194
холтеровский мониторирование экг,194
начальный стадия заболевание,194
больший внимание уделяться,194
различный патологический процесс,194
низкий социально-экономический статус,194
регуляция иммунный ответ,194
старший научный сотрудник,194
пациент быть провести,194
тяжёлый сопутствующий заболевание,194
языковой картина мир,194
среди впервые выявить,194
специальный защитный мера,194
год составлять около,193
начальный доза мг,193
конституция российский федерация,193
который быть продемонстрировать,193
это необходимый учитывать,193
весь злокачественный опухоль,193
больной впервые выявить,193
высокий доза гк,193
примечание достоверный различие,193
оценка эффект перенос,193
хозяйственно ценный признак,193
потеря костный ткань,193
привести табла таблица,193
внешний внутренний фактор,193
быть провести сравнение,193
ремоделирование костный ткань,192
различный фактор риска,192
химио лучевой терапия,192
число летальный исход,192
первое квартал зависимость,192
который быть предложить,192
год масса тело,192
квартал развитый страна,192
применение ингибитор апф,192
исключительно грудной вскармливание,192
сепсис септический шок,192
япония развивающийся страна,192
крупный популяционный исследование,192
краткий шкала оценка,192
минеральный плотность костя,192
шейк мочевой пузырь,192
который получить название,192
клинический проявление атеросклероз,192
кора больший полушарие,191
быть провести ряд,191
ожирение метаболический синдром,191
настоящее время продолжаться,191
целое ряд фактор,191
критерий включение быть,191
длинный плечо хромосома,191
рандомизировать исследование показать,191
повышенный масса тело,191
центральный нии туберкулёз,191
реактивный форма кислород,191
быть сделать предположение,191
зг дно з,191
мочь иметь важный,191
комбинация иапф ак,191
применять настоящее время,191
влияние полиморфизм ген,191
адгезия агрегация тромбоцит,191
пациент хбп стадия,191
перелом бедренный костя,191
государственный ценный бумага,191
тяжёлый сердечный недостаточность,191
национальный рекомендация диагностик,191
год постановка диагноз,191
детский церебральный паралич,191
пациент септический шок,191
быть отметить достоверный,190
сохранять свой актуальность,190
разный точка зрение,190
снижение заболеваемость смертность,190
мочь существенно различаться,190
целый ряд исследование,190
обосновать целесообразность выбор,190
течение несколько неделя,190
являться наиболее перспективный,190
закон защита конкуренция,190
представить следующий образ,190
около миллиард доллар,190
ош отношение шанс,190
составлять мм рт,190
различный отрасль промышленность,190
год источник составить,190
левый желудочек глж,190
согласоваться дать исследование,190
мочь приводить возникновение,190
совершенствование государственный управление,190
сантиметр водна ст,189
снижение толерантность физический,189
образовательный организация высокий,189
уровень оксид азот,189
нарушение соединительный ткань,189
быть опубликовать статья,189
ранний утренний часы,189
изменение липидный спектр,189
статистически значимый связь,189
всемирный экономический форум,189
тяжесть клинический проявление,189
быть опубликовать работа,189
начальный профессиональный образование,189
число послеоперационный осложнение,189
анализ временной ряд,189
вклад доход триллион,188
брать свой начать,188
электрический нестабильность миокард,188
изучение иностранный язык,188
риска тромбоэмболический осложнение,188
плотность тепловой поток,188
уменьшение болевой синдром,188
внутренний внешний рынок,188
производство пищевой продукт,188
среди ребёнок подросток,188
риск развитие ссо,188
ещё больший степень,188
качество человеческий капитал,188
систематический обзор метаанализ,188
приводной подвеска сторона,188
сравнительный анализ результат,188
подавлять большинство исследование,187
пациент возраст старший,187
согласно европейский рекомендация,187
общий выживаемость мес,187
передний отрезка глаз,187
вирусный бактериальный инфекция,187
важный роль формирование,187
большой внимание уделяться,187
трудный жизненный ситуация,187
обеспечение безопасность пациент,187
опухоль мочевой пузырь,187
группа здоровый лицо,187
уровень срб мг,187
низкий доза аспирин,187
настоящее время применяться,187
определение национальный принадлежность,187
экономический рост канал,187
свой очередь быть,187
ставка налог прибыль,186
толщина комплекс интима-медиа,186
стандарт медицинский помощь,186
срок наблюдение мес,186
доход экономический рост,186
время оперативный вмешательство,186
плазма кровь пациент,186
толщина стенка лж,186
иметься сегодняшний день,186
число итерация получить,186
риска летальный исход,186
локальный этический комитет,186
поздний стадия вич-инфекция,186
сохранение синусовый ритм,186
сустав нижний конечность,186
национальный принадлежность пациент,186
ревматический заболевание рз,186
сыворотка кровь уровень,186
исследователь прислать вывод,186
внешний магнитный поль,186
фно ил ил,186
уровень креатинин кровь,186
интерес представлять исследование,185
эффективность безопасность лечение,185
провести сравнительный анализ,185
международный база дать,185
болезнь орган пищеварение,185
лечение настоящее время,185
вакцинация против грипп,185
экспрессия провоспалительный цитокин,185
связать риск развитие,185
учёт индивидуальный особенность,185
улучшение условие торговля,185
снижение агрегация тромбоцит,185
лпвп ммоль литр,185
причина смерть пациент,185
больной злокачественный новообразование,185
специфический иммунный ответ,185
среди детский население,185
применение лекарственный средство,185
фильтрационный функция почка,185
номинальный ставка процент,185
снижение фв лж,185
весь причина смерть,185
повышение экспрессия ген,185
случай внезапный смерть,185
снизить риск развитие,185
ретроспективный анализ дать,185
нарушение систолический диастолический,185
мочь приводить изменение,185
особо охранять природный,184
последний несколько десятилетие,184
заработный плата работник,184
являться приоритетный направление,184
ненасыщенный жирный кислота,184
удельный расход топливо,184
таблица межплоскостной расстояние,184
кожа подкожный клетчатка,184
система обыкновенный дифференциальный,184
увеличение государственный расход,184
оптимальный точка зрение,184
приобретать особый значение,184
пациент женский полый,184
критерий исключение исследование,184
общий жёлчный проток,184
регулярный физический активность,184
неблагоприятный исход заболевание,184
мужчина перенести имя,184
эффективность контрольно-надзорный деятельность,184
исследование принимать участие,184
показатель углеводный обмен,183
наиболее яркий пример,183
распределение жиров ткань,183
номинальный обменный курс,183
матриксный металлопротеиназа ммп,183
формирование государственный задание,183
увеличение общий выживаемость,183
деформация грудной клетка,183
определённый интерес представлять,183
молоко молочный продукт,183
накопление человеческий капитал,183
термообработать течение число,183
работа посвятить изучение,183
нарушить толерантность глюкоза,183
большой количество публикация,183
младший школьный возраст,183
фиксировать валютный курс,183
диаметр плечевой артерия,183
орган желудочно-кишечный тракт,183
ра наш цтво,183
современный информационный технология,183
данные суточный мониторирование,182
риск тромбоэмболический осложнение,182
здравоохранение российский федерация,182
ранний послеоперационный осложнение,182
являться причина смерть,182
га получить смешение,182
плоскоклеточный рак пищевод,182
развитие сд тип,182
двойной слепой рки,182
правый часть уравнение,182
дыхательный цепь митохондрия,182
острый массивный кровопотеря,182
головной мозг являться,182
ещё начало х,182
линия композит га,182
фракция вдыхать кислород,182
том е развитие,182
год миллион человек,182
использование моноклональный антитело,182
интенсивность линия композит,182
число идентификация идентификация,182
использование пакет программа,182
ил сыворотка кровь,182
мочь оказаться полезный,182
обусловить мутация ген,182
тцз мг килограмм,181
областной клинический больница,181
стратификация риска развитие,181
качественный количественный характеристика,181
задержка психический развитие,181
ожирение артериальный гипертензия,181
синдром портальный гипертензия,181
острый ишемия миокард,181
активность перекисный окисление,181
больший меньший степень,181
российский федерация развитие,181
вторичный профилактика инсульт,181
фк функциональный класс,181
система кровообращение бск,181
независимый предиктор смерть,181
деятельность орган власть,181
опросник качество жизнь,181
настоящее время связь,181
сильный слабый сторона,181
снижение сократительный функция,181
служба российский федерация,181
автор предлагать использовать,181
являться предмет дискуссия,181
половина мужчина женщина,181
давление сантиметр вод,180
иметь избыточный масса,180
развитие диастолический дисфункция,180
секреция провоспалительный цитокин,180
острый клеточный отторжение,180
длина волна излучение,180
внутриклеточный сигнальный путь,180
избыточный смертность зимний,180
иметься лишь единичный,180
использование информационный технология,180
оценка регулировать воздействие,180
мочь использовать оценка,180
привести таблица таблица,180
снижение ада мм,180
эндопротезирование крупный сустав,180
развитие злокачественный опухоль,180
заболевание нервный система,179
подробно описать работа,179
являться частый причина,179
выполнение оперативный вмешательство,179
метр метр бахтин,179
ранний стадия ра,179
текущий момент время,179
определение тактика лечение,179
доза мкг килограмм,179
лечение хронический сердечный,179
тактика лечение больной,179
теоретический эмпирический работа,179
несмотря достигнутый успех,179
ассоциация ревматолог россия,179
сердечно-сосудистый событие ссс,179
бела жиров ткань,179
лицо оба полый,179
год темп рост,179
результат настоящий работа,179
метод математический моделирование,179
нуклеотидный последовательность ген,179
нарушение локальный сократимость,179
выраженность клинический проявление,179
весь большой популярность,179
быть значительно маленький,179
коронарный вмешательство чкв,179
настоящее время получить,179
число родить ребёнок,179
настоящий время провести,179
сегмент боков стенка,179
нарушение систолический функция,179
здоровый лицо больной,179
настоящее время литература,179
диск зрительный нерв,179
весь заинтересовать сторона,179
снижение экспрессия ген,178
функция иммунный система,178
свой очередь влиять,178
пульсовый волна српть,178
составить мужчина женщина,178
частота собственный колебание,178
риск геморрагический осложнение,178
теория нечёткий множество,178
который мочь оказывать,178
общий популяция пациент,178
уровень грунтовый вод,178
позволять оценить степень,178
влияние когнитивный функция,178
лишь небольшой часть,178
достоверно выше сравнение,178
дегрануляция тучный клетка,178
лечение ишемический болезнь,178
год средний продолжительность,178
сравнение здоровый человек,178
время физический нагрузка,178
год вознюк год,178
дать точка зрение,178
снижение частота госпитализация,177
принимать участие регуляция,177
человек мужчина женщина,177
составлять миллиард рубль,177
пациент принимать статин,177
периферический кровь пациент,177
чувствительность специфичность соответственно,177
снижение костный масса,177
мочь являться причина,177
литература иметься сведение,177
заключение соглашение ценообразование,177
иметь место следующий,177
сахарный диабет заболевание,177
пациент сопутствующий заболевание,177
система поддержка принятие,177
положительный обратный связь,177
промотор аллель снижение,177
проводить помощь пакет,177
снижение активность промотор,177
импортный промежуточный товар,176
приказ минздрав россия,176
имя наш склифосовский,176
доклинический клинический исследование,176
декомпенсировать портальный гипертензия,176
запас человеческий капитал,176
российский федерация далее,176
улучшение диастолический функция,176
быть указать выше,176
фп фибрилляция предсердие,176
профессиональный образовательный программа,176
середина прошлое век,176
относительный влажность воздух,176
разработка новый технология,176
год появиться сообщение,176
диастолический наполнение лж,176
х начало х,176
общий патогенетический механизм,176
проведение сравнительный анализ,176
реакция иммунный система,176
литр р р,176
средний темп рост,176
фонд фундаментальный исследование,176
ствол головной мозг,175
коэффициент демографический нагрузка,175
том е быть,175
маркер эндотелиальна дисфункция,175
больной вцп лг,175
стоить отметить работа,175
сердечный выброс св,175
налог имущество физический,175
умеренный лг группа,175
точка зрение экономический,175
который тесно связать,175
группа больной вцп,175
плата дпереть мництво,175
общий выживаемость пациент,175
подкожный жиров клетчатка,175
настоящее время практика,175
пациент ранний стадия,175
европейский кардиологический общество,175
иметь избыточный вес,175
время прошедшее момент,175
поражение периферический артерия,175
головной мозг который,175
путь передача сигнал,174
сделка слияние поглощение,174
теоретический модель влияние,174
нестабильность атеросклеротический бляшка,174
больной хронический обструктивный,174
оптимальный медикаментозный терапия,174
изменение ставка процент,174
значительный степень обусловить,174
ещё конец х,174
апоптоз эндотелиальный клетка,174
нежелательный явление ня,174
концентрация провоспалительный цитокин,174
распространённость фактор риска,174
который идти речь,174
уделять большой внимание,174
вне зависимость наличие,174
система государственный служба,174
функционирование иммунный система,174
многие исследователь отмечать,174
являться настоящее время,174
мочь оказать существенный,174
хороший переносимость препарат,174
европейский рекомендация лечение,174
также иметь место,174
уровень достоверность доказательство,174
рентабельность собственный капитал,174
работа оказание услуга,174
который выступать качество,174
структурный изменение сердце,174
статистический анализ получить,174
сера дечно сосудистый,174
фундаментальный прикладной исследование,174
наиболее изучить являться,174
проведение искусственный вентиляция,173
насыщенный жирный кислота,173
большинство работа посвятить,173
состав комбинированный терапия,173
реанимация интенсивный терапия,173
контрольный группа больной,173
острый период травматический,173
случай сахарный диабет,173
сосуд нижний конечность,173
частота госпитализация повод,173
большой палец кисть,173
быть сделать год,173
мутация ген который,173
имя здоровый человек,173
нарушение внутрижелудочковый проводимость,173
быть провести несколько,173
больной тб вич-исполняющий,173
пациент окс подъём,173
являться перспективный направление,173
верхний часть распределение,173
бесплатный медицинский помощь,173
лицо избыточный масса,173
заболеваемость смертность пациент,173
антибиотик широкий спектр,173
женский репродуктивный система,173
смерть сердечно-сосудистый заболевание,173
год тысяча рубль,173
особенно ранний стадия,173
алгоритм решение задача,172
иметь фактор риска,172
настоящее время использовать,172
образование оксид азот,172
полость малое таз,172
однако подавлять большинство,172
основный образовательный программа,172
тест манный уитня,172
относительно небольшой количество,172
государственный муниципальный служащий,172
быть подробно описать,172
представлять интерес изучение,172
риск развитие тяжёлый,172
нейрон головной мозг,172
также играть важный,172
высокий удельный вес,172
риск развитие фп,172
статистический анализ результат,172
заключение следовать отметить,172
вирус простой герпес,172
обусловить мутация ген,172
клетка сосудистый стенка,172
послеоперационный когнитивный дисфункция,172
конец хх век,172
следовать отметить данный,172
течение травматический болезнь,172
больной контрольный группа,172
дальневосточный федеральный округа,172
высокий распространённость ага,172
инструкция медицинский применение,172
быть положить основа,172
настоящее время оставаться,172
свой точка зрение,172
два половина хх,171
университет имя метр,171
лишь небольшой число,171
европейский рекомендация год,171
основной причина смертность,171
основный этиологический фактор,171
данные отечественный зарубежный,171
высокий риск кровотечение,171
статистически значимый р,171
большой количество различный,171
год активно изучаться,171
механический поддержка кровообращение,171
изолировать систолический ага,171
повышение систолический ада,171
развитие дисфункция эндотелий,171
свой профессиональный деятельность,171
возраст младший год,171
сравнение здоровый донор,171
масса левый желудочек,171
автоматизированный система управление,171
нарушение пищевой поведение,170
риск неблагоприятный гноз,170
вмешательство выявить ассоциация,170
имя контрольный группа,170
российский федерация область,170
база дать который,170
долгожитель мужчина возраст,170
очистка сточный вод,170
этнический принадлежность лицо,170
метод провести ретроспективный,170
риск внезапный смерть,170
критерий включение пациент,170
коэффициент линейный расширение,170
создание рабочий место,170
частота повторный госпитализация,170
